Datetime,hour,france,italy,belgium,spain,uk,germany
2010-02-17 3:00,03:00 - 04:00,18.99,172,14.65,100,1,13.97
2010-02-17 4:00,04:00 - 05:00,18.53,172.94,15.25,100,5,15.04
2010-02-17 5:00,05:00 - 06:00,33.02,180.38,33.02,110,20.52,33.02
2010-02-17 6:00,06:00 - 07:00,116.29,182.07,90.93,138,82.28,90.93
2010-02-17 7:00,07:00 - 08:00,146.69,202.54,124.91,170,150.34,123.22
2010-02-17 8:00,08:00 - 09:00,196.99,199.7,120.67,196.99,181.7,107.23
2010-02-17 9:00,09:00 - 10:00,192.69,192.69,165.46,192.69,176.86,102.55
2010-02-17 10:00,10:00 - 11:00,170,180.38,131.4,170,175.86,95.06
2010-02-17 11:00,11:00 - 12:00,154.99,178.5,121.97,154.99,164.84,77.47
2010-02-17 12:00,12:00 - 13:00,145.54,166.83,106.37,145.54,153.07,65.06
2010-02-17 13:00,13:00 - 14:00,133.89,164.86,81.11,133.89,153.05,35.98
2010-02-17 14:00,14:00 - 15:00,138.88,167.96,89.35,138.88,150.32,42.68
2010-02-17 15:00,15:00 - 16:00,131.82,174.99,103.11,131.82,154.94,67.3
2010-02-17 16:00,16:00 - 17:00,154.68,182.99,132.12,154.68,165.9,86.08
2010-02-17 17:00,17:00 - 18:00,153.19,190.94,157.07,160,188,108.83
2010-02-17 18:00,18:00 - 19:00,191.37,206.19,176.39,210.18,221.19,110.63
2010-02-17 19:00,19:00 - 20:00,213.27,213.27,179.68,238.07,259.84,101.54
2010-02-17 20:00,20:00 - 21:00,196.54,196.54,160,268.12,247,86.9
2010-02-17 21:00,21:00 - 22:00,177.26,182,149.26,237.8,226,86.48
2010-02-17 22:00,22:00 - 23:00,154.52,179.99,133.51,210.3,195,86.3
2010-02-17 23:00,23:00 - 00:00,170.75,170.75,139.06,197.64,175.71,63.04
2010-02-18 0:00,00:00 - 01:00,173.17,173.17,152.68,206.4,175.84,71.45
2010-02-18 1:00,01:00 - 02:00,168.84,168.84,159.02,200,150.52,62.57
2010-02-18 2:00,02:00 - 03:00,167.29,167.29,167.29,190.15,146.28,74.76
2010-02-18 3:00,03:00 - 04:00,156.88,166.62,165.54,181.19,135.4,84.92
2010-02-18 4:00,04:00 - 05:00,116.52,166.86,117.95,174.1,78,95.19
2010-02-18 5:00,05:00 - 06:00,119.09,173.17,119.09,174.1,69,119.09
2010-02-18 6:00,06:00 - 07:00,140.99,210,140.99,200,111.66,140.99
2010-02-18 7:00,07:00 - 08:00,185.05,240,185.05,210.86,149.42,185.05
2010-02-18 8:00,08:00 - 09:00,189.28,254.78,189.28,215,183.74,189.28
2010-02-18 9:00,09:00 - 10:00,173.24,241.93,173.24,210,187.83,173.24
2010-02-18 10:00,10:00 - 11:00,150,202.25,150,205.61,187.84,150
2010-02-18 11:00,11:00 - 12:00,138,184.99,139.21,199.9,181,130.99
2010-02-18 12:00,12:00 - 13:00,139.99,177.7,141.85,188.43,183,123.17
2010-02-18 13:00,13:00 - 14:00,135.4,176.7,138.73,180.49,176.13,106.81
2010-02-18 14:00,14:00 - 15:00,141.07,182.05,144.55,159.9,164.54,99.89
2010-02-18 15:00,15:00 - 16:00,144.14,196.44,147.71,154.09,155.82,99.26
2010-02-18 16:00,16:00 - 17:00,151.59,215,146.89,154,158.84,97.42
2010-02-18 17:00,17:00 - 18:00,156.84,249.27,170,156.84,165.58,113.84
2010-02-18 18:00,18:00 - 19:00,190,273.62,211.33,190,199,130.9
2010-02-18 19:00,19:00 - 20:00,200,254.78,208.57,200,213.53,140.49
2010-02-18 20:00,20:00 - 21:00,192.2,206,160,192.2,197.84,115.87
2010-02-18 21:00,21:00 - 22:00,178.03,186.02,150.92,178.03,187.5,109.75
2010-02-18 22:00,22:00 - 23:00,154,182.2,149.33,154,170.06,115.66
2010-02-18 23:00,23:00 - 00:00,146.86,173.86,135.3,146.86,149,92.46
2010-02-19 0:00,00:00 - 01:00,88.93,182.6,88.76,129,133.93,73.73
2010-02-19 1:00,01:00 - 02:00,77.24,175.69,78.05,111.99,123,54.32
2010-02-19 2:00,02:00 - 03:00,98.06,169.91,73.42,98.06,123,16.63
2010-02-19 3:00,03:00 - 04:00,77.2,167.62,53.27,77.2,120,14.38
2010-02-19 4:00,04:00 - 05:00,82.57,165.21,44.17,82.57,123,10.96
2010-02-19 5:00,05:00 - 06:00,96.6,169.91,66.05,96.6,120,9.06
2010-02-19 6:00,06:00 - 07:00,111.99,176.65,76.46,111.99,123.48,0.1
2010-02-19 7:00,07:00 - 08:00,136.4,192.69,89.46,136.4,150.53,3.62
2010-02-19 8:00,08:00 - 09:00,138.97,200,94.94,138.97,166,9.42
2010-02-19 9:00,09:00 - 10:00,169.88,186.36,107.16,169.88,182,1.94
2010-02-19 10:00,10:00 - 11:00,140.7,183.39,73.47,140.7,187.83,0
2010-02-19 11:00,11:00 - 12:00,131.78,173.73,60.96,131.78,195.83,-0.08
2010-02-19 12:00,12:00 - 13:00,120.84,169.5,55.78,120.84,202,-0.35
2010-02-19 13:00,13:00 - 14:00,82.65,165.86,34.93,120.84,203,-0.52
2010-02-19 14:00,14:00 - 15:00,60.97,163.29,36.28,120.84,194.92,-0.08
2010-02-19 15:00,15:00 - 16:00,76.07,168.96,51.12,110.3,181,0.08
2010-02-19 16:00,16:00 - 17:00,81.74,171.8,71.64,111.99,158.83,15.69
2010-02-19 17:00,17:00 - 18:00,107.45,183.39,104.55,129.1,189,99.95
2010-02-19 18:00,18:00 - 19:00,152.36,203.24,146.55,168,236.07,121.97
2010-02-19 19:00,19:00 - 20:00,170.15,205.79,130.78,196.85,239.81,112.63
2010-02-19 20:00,20:00 - 21:00,159.01,197.31,126.98,204,191.36,102.52
2010-02-19 21:00,21:00 - 22:00,141.83,180.39,114.51,204.79,165,101.89
2010-02-19 22:00,22:00 - 23:00,157.87,173.3,92.67,201,144.93,101.99
2010-02-19 23:00,23:00 - 00:00,121.43,168.66,116.1,192.5,95,100.93
2010-02-20 0:00,00:00 - 01:00,104.38,175.69,104.38,196,1.14,104.38
2010-02-20 1:00,01:00 - 02:00,99.9,168.68,99.9,175.36,0,99.9
2010-02-20 2:00,02:00 - 03:00,98.67,163.03,98.62,150,-8.27,98.71
2010-02-20 3:00,03:00 - 04:00,90.65,163.05,89.64,140.85,-10.02,92.01
2010-02-20 4:00,04:00 - 05:00,88.43,163.03,88.35,140.84,-10.25,88.53
2010-02-20 5:00,05:00 - 06:00,87.17,168.68,87.17,145.44,-10.25,87.17
2010-02-20 6:00,06:00 - 07:00,80,175.69,80,160,-10.31,80
2010-02-20 7:00,07:00 - 08:00,80.08,175.12,80.08,172.54,-12.27,80.08
2010-02-20 8:00,08:00 - 09:00,88.28,178,88.28,149.54,0,88.28
2010-02-20 9:00,09:00 - 10:00,95.06,180,95.06,140.84,0,95.06
2010-02-20 10:00,10:00 - 11:00,101.64,174.62,102.97,136.1,11.03,98.22
2010-02-20 11:00,11:00 - 12:00,100.15,169.26,100.29,130.5,106,95.09
2010-02-20 12:00,12:00 - 13:00,99.09,168,99.09,129,120,88.15
2010-02-20 13:00,13:00 - 14:00,80.85,161.73,80.85,130.16,150,51.8
2010-02-20 14:00,14:00 - 15:00,72.2,161.73,72.2,129.11,150,43.11
2010-02-20 15:00,15:00 - 16:00,57.75,166,57.75,125.52,152.2,21.24
2010-02-20 16:00,16:00 - 17:00,69.21,177.71,69.21,128.6,135.66,21.56
2010-02-20 17:00,17:00 - 18:00,96.78,195.34,96.78,136.6,139,63.16
2010-02-20 18:00,18:00 - 19:00,136.36,223.6,145.18,200,200.15,76.93
2010-02-20 19:00,19:00 - 20:00,150.36,251,167.44,218.1,206.52,51.28
2010-02-20 20:00,20:00 - 21:00,123.88,228,145.18,225,175,20.02
2010-02-20 21:00,21:00 - 22:00,105.88,214.93,129.54,223.31,151.41,15.39
2010-02-20 22:00,22:00 - 23:00,86.18,195.77,90.11,215,106.07,40.06
2010-02-20 23:00,23:00 - 00:00,71.31,181,64.27,205,47,14.62
2010-02-21 0:00,00:00 - 01:00,123.07,164.64,84.65,199,25,10.73
2010-02-21 1:00,01:00 - 02:00,115,162.6,80.83,165,55,7.48
2010-02-21 2:00,02:00 - 03:00,106.1,157.34,75.94,158.89,56,5.71
2010-02-21 3:00,03:00 - 04:00,59.72,154.98,51.45,147.1,44.13,1.43
2010-02-21 4:00,04:00 - 05:00,61.44,157.16,51.24,142,25,7.6
2010-02-21 5:00,05:00 - 06:00,91.91,163.98,70.21,154.59,25,14.37
2010-02-21 6:00,06:00 - 07:00,139.53,185.58,95.35,201.36,2,19.75
2010-02-21 7:00,07:00 - 08:00,195.01,209.5,186.46,221.12,94.93,106.69
2010-02-21 8:00,08:00 - 09:00,218.02,218.02,203.43,225,176,110.06
2010-02-21 9:00,09:00 - 10:00,216.98,216.98,203.23,218.51,176,88.28
2010-02-21 10:00,10:00 - 11:00,198.36,210.6,201.3,198.36,196.02,65.51
2010-02-21 11:00,11:00 - 12:00,170.11,209.6,180.82,170.11,176,78.22
2010-02-21 12:00,12:00 - 13:00,161.36,190.65,163.18,161.36,161.89,92.02
2010-02-21 13:00,13:00 - 14:00,147.1,188.81,153.47,147.1,176,99.9
2010-02-21 14:00,14:00 - 15:00,141.6,196.6,124.37,141.6,177,104.92
2010-02-21 15:00,15:00 - 16:00,125.52,202.5,124.26,125.52,176.11,108.77
2010-02-21 16:00,16:00 - 17:00,141.6,194.63,140.55,141.6,185.8,103.46
2010-02-21 17:00,17:00 - 18:00,162.14,200.89,166.21,163.14,219.9,117.78
2010-02-21 18:00,18:00 - 19:00,192.11,205.15,217.99,218.51,281,135.59
2010-02-21 19:00,19:00 - 20:00,201.76,201.76,227.29,227.92,331.94,123.63
2010-02-21 20:00,20:00 - 21:00,192,192,230,237,294.18,110.71
2010-02-21 21:00,21:00 - 22:00,177.71,177.71,170,227.34,241.79,102
2010-02-21 22:00,22:00 - 23:00,175,175,149.46,218.5,214,102.83
2010-02-21 23:00,23:00 - 00:00,174.99,174.99,147.46,189,189,92.55
2010-02-22 0:00,00:00 - 01:00,176.59,170.8,148.69,176.59,187,89.99
2010-02-22 1:00,01:00 - 02:00,169.72,169.72,140.38,169.72,134.26,82.14
2010-02-22 2:00,02:00 - 03:00,165.3,164.47,143.68,165.3,99,80.34
2010-02-22 3:00,03:00 - 04:00,163.06,163.06,150,163.06,49,79.9
2010-02-22 4:00,04:00 - 05:00,158,158,150.15,158,25,88.16
2010-02-22 5:00,05:00 - 06:00,164.39,164.39,150.85,164.39,25,95.36
2010-02-22 6:00,06:00 - 07:00,190.01,190.01,175.53,192,58.88,117.86
2010-02-22 7:00,07:00 - 08:00,200.86,200.86,203.34,203,153.16,185.78
2010-02-22 8:00,08:00 - 09:00,211.59,211.59,211.59,211.59,203.46,211.59
2010-02-22 9:00,09:00 - 10:00,199.63,199.63,194.53,200,205.08,180.27
2010-02-22 10:00,10:00 - 11:00,191.63,191.63,166.27,191.63,214,144.08
2010-02-22 11:00,11:00 - 12:00,174.38,175.99,153.37,174.38,188,135.04
2010-02-22 12:00,12:00 - 13:00,171.33,171.33,147.08,171.33,177,121.25
2010-02-22 13:00,13:00 - 14:00,160,164.37,145.44,160,176,117.66
2010-02-22 14:00,14:00 - 15:00,144.82,170.4,137,144.82,152.62,118.87
2010-02-22 15:00,15:00 - 16:00,140,181.62,138.29,140,145,125.29
2010-02-22 16:00,16:00 - 17:00,139.67,186.58,139.89,141.5,145,136.7
2010-02-22 17:00,17:00 - 18:00,159.64,205.3,159.81,160,168.59,155.21
2010-02-22 18:00,18:00 - 19:00,182.61,232.51,185.64,203.81,214.51,162.62
2010-02-22 19:00,19:00 - 20:00,211.57,245,186.89,215,265,135.49
2010-02-22 20:00,20:00 - 21:00,193.66,211.02,162.96,221.7,246.88,108.62
2010-02-22 21:00,21:00 - 22:00,173.44,185.63,146.9,211.8,216.5,100.54
2010-02-22 22:00,22:00 - 23:00,181.77,181.77,148.91,197.72,216.38,99.99
2010-02-22 23:00,23:00 - 00:00,176.4,176.4,150,176.4,175.71,85.08
2010-02-23 0:00,00:00 - 01:00,178.55,178.55,154.29,178.55,150,81.79
2010-02-23 1:00,01:00 - 02:00,172.87,172.87,154.2,172.87,141.52,78.96
2010-02-23 2:00,02:00 - 03:00,167.5,167.5,178.02,167.5,120,82.28
2010-02-23 3:00,03:00 - 04:00,163.59,163.59,171.62,163.59,96.25,88.34
2010-02-23 4:00,04:00 - 05:00,163.07,163.07,180.2,163.07,73.87,97.32
2010-02-23 5:00,05:00 - 06:00,169.55,169.55,167.31,169.55,62.85,101.7
2010-02-23 6:00,06:00 - 07:00,201.58,201.58,191.23,201.58,73.1,118.36
2010-02-23 7:00,07:00 - 08:00,211.93,212.7,229.83,211.93,120,147.54
2010-02-23 8:00,08:00 - 09:00,216.82,235,247.05,216.82,167,155.03
2010-02-23 9:00,09:00 - 10:00,214.72,214.72,191.06,214.72,215,126.44
2010-02-23 10:00,10:00 - 11:00,205.51,205.51,163.41,205.51,206.01,109.43
2010-02-23 11:00,11:00 - 12:00,193.5,193.5,148.06,194.86,187.84,103.51
2010-02-23 12:00,12:00 - 13:00,183.9,183.9,136.55,183.9,172.19,89.9
2010-02-23 13:00,13:00 - 14:00,177.89,177.89,133.58,177.89,170,89.9
2010-02-23 14:00,14:00 - 15:00,167.38,179.6,133.73,167.38,161.56,100.9
2010-02-23 15:00,15:00 - 16:00,161.92,180.9,135.66,170,162.93,109.49
2010-02-23 16:00,16:00 - 17:00,162.8,192.49,162.8,180,174,162.8
2010-02-23 17:00,17:00 - 18:00,205.72,205.72,205.72,205.72,200.16,205.72
2010-02-23 18:00,18:00 - 19:00,230,244.44,230,230,232.83,230
2010-02-23 19:00,19:00 - 20:00,236.86,245,236.86,236.86,243,236.86
2010-02-23 20:00,20:00 - 21:00,212.24,212.24,195.6,244.08,216,187.04
2010-02-23 21:00,21:00 - 22:00,178.94,196.7,158.7,223.11,192.3,164.6
2010-02-23 22:00,22:00 - 23:00,186.7,188,140,213.21,189,146.62
2010-02-23 23:00,23:00 - 00:00,181.55,181.55,129,207.99,170.1,107.6
2010-02-24 0:00,00:00 - 01:00,184.7,184.7,95.25,210.61,155,115.07
2010-02-24 1:00,01:00 - 02:00,162.27,183.5,93.27,208.12,145.07,113.04
2010-02-24 2:00,02:00 - 03:00,162.82,180.79,136.51,200.39,142.76,110.33
2010-02-24 3:00,03:00 - 04:00,162.37,180.79,135.71,197.75,125,109.29
2010-02-24 4:00,04:00 - 05:00,150.08,181.5,131.13,201.2,120.72,112.36
2010-02-24 5:00,05:00 - 06:00,164.94,190.45,140.64,204.73,115.29,116.77
2010-02-24 6:00,06:00 - 07:00,170.2,218,167.9,211.79,139.62,168.5
2010-02-24 7:00,07:00 - 08:00,211.06,230.55,205,218.75,158.45,184.77
2010-02-24 8:00,08:00 - 09:00,234.49,260.7,198.87,234.49,226.82,160
2010-02-24 9:00,09:00 - 10:00,220.09,229.4,175,220.09,254.75,137.34
2010-02-24 10:00,10:00 - 11:00,213.91,213.91,174.67,213.91,244.95,117.47
2010-02-24 11:00,11:00 - 12:00,190.69,209.61,164.26,212.01,199,112.78
2010-02-24 12:00,12:00 - 13:00,195.06,198.61,164.82,210.67,180.98,107.58
2010-02-24 13:00,13:00 - 14:00,191.09,195.39,164.45,208.12,172.74,105.02
2010-02-24 14:00,14:00 - 15:00,186.35,204.21,163.03,210,166.16,105.1
2010-02-24 15:00,15:00 - 16:00,163.17,210,167.01,195,163.5,112.4
2010-02-24 16:00,16:00 - 17:00,165.15,227.91,183.32,178.3,179.96,113.73
2010-02-24 17:00,17:00 - 18:00,164.46,266,172.19,190.1,196.68,146.57
2010-02-24 18:00,18:00 - 19:00,203.79,274,210.76,203.79,224.26,155.38
2010-02-24 19:00,19:00 - 20:00,220.36,274,161.66,220.36,255,134.74
2010-02-24 20:00,20:00 - 21:00,215.74,266,169.5,215.74,225.12,110.07
2010-02-24 21:00,21:00 - 22:00,200.54,230.55,200.29,210.4,194.04,104.53
2010-02-24 22:00,22:00 - 23:00,194.43,218,172.61,194.43,179.42,109.95
2010-02-24 23:00,23:00 - 00:00,163.71,209.99,143.84,163.71,155.12,98.51
2010-02-25 0:00,00:00 - 01:00,230,246.8,192.84,230,199.98,94.78
2010-02-25 1:00,01:00 - 02:00,193.16,245,159.5,193.16,179.03,100.4
2010-02-25 2:00,02:00 - 03:00,179.7,237.6,151,179.7,182.51,98.67
2010-02-25 3:00,03:00 - 04:00,159.99,235,141.09,159.99,168.51,99.61
2010-02-25 4:00,04:00 - 05:00,153.32,235,137.85,153.32,175,100.25
2010-02-25 5:00,05:00 - 06:00,170,269.9,149.12,170,215.7,95.98
2010-02-25 6:00,06:00 - 07:00,203.75,300,236.9,203.75,234.76,116.99
2010-02-25 7:00,07:00 - 08:00,285.41,322.97,302,267.18,295.12,133.53
2010-02-25 8:00,08:00 - 09:00,287.05,330,236.1,271.46,324,125.02
2010-02-25 9:00,09:00 - 10:00,294.42,294.56,236.1,270.59,350,107.16
2010-02-25 10:00,10:00 - 11:00,264.02,275,150,264.02,325,98.38
2010-02-25 11:00,11:00 - 12:00,246.14,273.98,184.64,246.14,315.5,100.25
2010-02-25 12:00,12:00 - 13:00,252.21,268.99,169.09,252.21,350,89.93
2010-02-25 13:00,13:00 - 14:00,240.3,263.7,165.48,240.3,315,97.07
2010-02-25 14:00,14:00 - 15:00,237.5,271.22,175.42,237.5,286.04,93.67
2010-02-25 15:00,15:00 - 16:00,232.28,275.07,164.62,232.28,260.33,98.52
2010-02-25 16:00,16:00 - 17:00,240,290.5,202.8,240,250,119.54
2010-02-25 17:00,17:00 - 18:00,260.68,332.38,338.03,260.68,292.31,146.87
2010-02-25 18:00,18:00 - 19:00,298.34,349,372.38,277.71,361.72,190.05
2010-02-25 19:00,19:00 - 20:00,349,349,463.29,300,351,198.07
2010-02-25 20:00,20:00 - 21:00,292.32,322.05,391.51,292.32,265,160.68
2010-02-25 21:00,21:00 - 22:00,278.29,290.81,352,278.29,255,145.54
2010-02-25 22:00,22:00 - 23:00,273.56,275.45,378.8,273.56,223.32,135.13
2010-02-25 23:00,23:00 - 00:00,268.99,268.99,373.3,268.99,205.73,132.89
2010-02-26 0:00,00:00 - 01:00,285.41,285.41,294,285.41,189.23,150.09
2010-02-26 1:00,01:00 - 02:00,265,267.37,236.3,265,150,152.6
2010-02-26 2:00,02:00 - 03:00,259.73,261.13,257.96,259.73,100.6,174.05
2010-02-26 3:00,03:00 - 04:00,246,261.13,236.03,246,62,187.92
2010-02-26 4:00,04:00 - 05:00,230.3,261.13,252.34,237.14,35,190.69
2010-02-26 5:00,05:00 - 06:00,237.17,262.63,237.17,237.17,25,237.17
2010-02-26 6:00,06:00 - 07:00,249.98,265.21,249.98,249.98,14.07,249.98
2010-02-26 7:00,07:00 - 08:00,263.46,278.06,263.46,263.46,15.7,263.46
2010-02-26 8:00,08:00 - 09:00,275.57,278.06,275.57,274.5,29,275.57
2010-02-26 9:00,09:00 - 10:00,267.37,267.37,267.37,267.37,147.77,267.37
2010-02-26 10:00,10:00 - 11:00,245.75,245.75,245.75,247.49,227.37,245.75
2010-02-26 11:00,11:00 - 12:00,213.02,213.02,213.02,246,206.94,213.02
2010-02-26 12:00,12:00 - 13:00,196.64,196.64,196.64,243.48,180.05,196.64
2010-02-26 13:00,13:00 - 14:00,178.97,180.33,178.97,240.28,168.91,178.97
2010-02-26 14:00,14:00 - 15:00,177.04,181.95,177.04,239.9,164.74,177.04
2010-02-26 15:00,15:00 - 16:00,197.47,197.47,197.47,239.5,159.15,197.47
2010-02-26 16:00,16:00 - 17:00,225.08,225.08,225.08,239.6,155,225.08
2010-02-26 17:00,17:00 - 18:00,259.9,262.39,259.9,259.9,208.21,259.9
2010-02-26 18:00,18:00 - 19:00,299,299,299,299,260.87,299
2010-02-26 19:00,19:00 - 20:00,300.7,300.7,300.7,300.7,278,300.7
2010-02-26 20:00,20:00 - 21:00,277.91,280,277.91,297.01,187,277.91
2010-02-26 21:00,21:00 - 22:00,235.8,265.21,235.8,300,184.3,235.8
2010-02-26 22:00,22:00 - 23:00,242.15,245,242.15,266.77,159.69,242.15
2010-02-26 23:00,23:00 - 00:00,212.09,224.9,212.09,261.3,128,212.09
2010-02-27 0:00,00:00 - 01:00,195.65,200.33,195.65,256.07,127.78,195.65
2010-02-27 1:00,01:00 - 02:00,180.7,186.05,180.7,249.11,135.46,180.7
2010-02-27 2:00,02:00 - 03:00,174.44,178.29,174.44,225,159.06,174.44
2010-02-27 3:00,03:00 - 04:00,172.31,178.29,172.31,220.5,166.8,172.31
2010-02-27 4:00,04:00 - 05:00,174.5,174.5,174.5,225,171,174.5
2010-02-27 5:00,05:00 - 06:00,177.1,177.1,177.1,231.29,180,177.1
2010-02-27 6:00,06:00 - 07:00,186.05,186.05,186.05,250.85,202.04,186.05
2010-02-27 7:00,07:00 - 08:00,191.54,191.54,191.54,255.2,225.41,191.54
2010-02-27 8:00,08:00 - 09:00,191.54,191.54,190.34,252.59,239.33,189.37
2010-02-27 9:00,09:00 - 10:00,196.64,196.64,182.28,254.33,259.5,173.75
2010-02-27 10:00,10:00 - 11:00,186.05,186.05,133.87,253.46,298.52,154.07
2010-02-27 11:00,11:00 - 12:00,182.07,182.07,129.4,247.38,273.12,144.76
2010-02-27 12:00,12:00 - 13:00,186.05,186.05,146.78,235.01,230.98,116.53
2010-02-27 13:00,13:00 - 14:00,153.76,153.76,89.37,247.28,220.8,114
2010-02-27 14:00,14:00 - 15:00,111.68,167.36,111.68,247.08,216,111.68
2010-02-27 15:00,15:00 - 16:00,151.54,177,151.54,209.14,194.31,151.54
2010-02-27 16:00,16:00 - 17:00,176.15,192.24,176.15,209.14,148.82,176.15
2010-02-27 17:00,17:00 - 18:00,229.9,229.9,229.9,229.9,188.61,229.9
2010-02-27 18:00,18:00 - 19:00,275.76,275.76,275.76,275.76,255.05,275.76
2010-02-27 19:00,19:00 - 20:00,279.84,279.84,283.35,300,265.85,274.5
2010-02-27 20:00,20:00 - 21:00,268.39,268.39,283.35,350,259.64,220.7
2010-02-27 21:00,21:00 - 22:00,225.49,252.1,220.82,350,181.31,197.8
2010-02-27 22:00,22:00 - 23:00,240,240,246.93,310.01,138.31,197.78
2010-02-27 23:00,23:00 - 00:00,210.12,210.12,202.9,280,100,197.22
2010-02-28 0:00,00:00 - 01:00,204.01,204.01,161.91,295,137.27,177.39
2010-02-28 1:00,01:00 - 02:00,202.79,202.79,158.29,286.83,145.02,174.06
2010-02-28 2:00,02:00 - 03:00,202.68,202.68,193.68,282.49,161,185.57
2010-02-28 3:00,03:00 - 04:00,196.33,196.33,168.34,282.16,155,178.26
2010-02-28 4:00,04:00 - 05:00,197,197,197,277.73,167.56,197
2010-02-28 5:00,05:00 - 06:00,217,217,217,281.05,196.45,217
2010-02-28 6:00,06:00 - 07:00,284.97,284.97,284.97,286.54,247.04,284.97
2010-02-28 7:00,07:00 - 08:00,322.9,322.9,322.9,322.9,299,322.9
2010-02-28 8:00,08:00 - 09:00,308.9,308.9,308.9,308.9,275,308.9
2010-02-28 9:00,09:00 - 10:00,278.4,278.4,291.85,284.05,283.16,267.3
2010-02-28 10:00,10:00 - 11:00,258.45,263.94,200.35,258.45,278.6,163.82
2010-02-28 11:00,11:00 - 12:00,221.3,263.91,122.65,221.3,264.79,145.55
2010-02-28 12:00,12:00 - 13:00,224,224,108.12,224,249.4,137.09
2010-02-28 13:00,13:00 - 14:00,221.88,224.19,131.71,221.88,249.4,135.4
2010-02-28 14:00,14:00 - 15:00,220,237.8,170.86,220,257.04,141.17
2010-02-28 15:00,15:00 - 16:00,218.97,258.97,204.45,218.97,259,198.24
2010-02-28 16:00,16:00 - 17:00,253.79,258.97,253.79,253.79,252.5,253.79
2010-02-28 17:00,17:00 - 18:00,280.56,280.56,280.56,280.56,300,280.56
2010-02-28 18:00,18:00 - 19:00,300,300,300,300,330.02,300
2010-02-28 19:00,19:00 - 20:00,315.51,315.51,350,318.73,367.1,282.19
2010-02-28 20:00,20:00 - 21:00,296.08,296.08,242.33,346,341,207.32
2010-02-28 21:00,21:00 - 22:00,271.4,271.4,202.13,324.09,293.24,137.24
2010-02-28 22:00,22:00 - 23:00,266.7,266.7,211.98,291.18,256.06,163.3
2010-02-28 23:00,23:00 - 00:00,259.25,259.25,190.93,280,226.34,140.09